tez_no,baslik,metin,label,orijinal_tez_no,uretici_llm,kullanilan_prompt
AI_324688,Kuintik B-Spline fonksiyonlar yardımıyla bazı lineer olmayan denklemlerin sayısal çözümleri,"Bu tez çalışması, kuintik B-Spline fonksiyonlar kullanarak bazı lineer olmayan denklemlerin sayısal çözümlerini araştırmaktadır. Kuintik B-Spline, yüksek dereceli polinomların bir araya gelerek daha karmaşık şekilleri temsil etmesine olanak tanır; bu özellik, sayısal analizde önemli avantajlar sunmaktadır. Çalışma, özellikle denklemlerin çözümünde geleneksel yöntemlerin yetersiz kaldığı durumlarda, kuintik B-Spline temelli yaklaşımların etkililiğini göstermeyi hedeflemektedir. Tezde, kuintik B-Spline fonksiyonlarının matematiksel temelleri ve uygulanabilirlik alanları detaylı bir şekilde ele alınmıştır. İlk olarak, bu fonksiyonların elde edilmesi için gerekli olan temel özellikler ve parametre ayarları açıklanmıştır. Ardından, belirlenen lineer olmayan denklemler için sayısal çözümleme süreçleri tanıtılarak, B-Spline yönteminin bu denklemlerin çözümündeki performansı değerlendirilmektedir. Deneysel sonuçlar, önerilen yöntemlerin çeşitli test senaryoları altında uygulanmasıyla elde edilmiştir. Kuintik B-Spline kullanımı, hem çözüm doğruluğunu artırmakta hem de hesaplama sürelerini önemli ölçüde kısaltmaktadır. Bu bağlamda, çalışmanın sonuçları, kuintik B-Spline fonksiyonlarının denklemlerin sayısal çözümlemesindeki potansiyelini ortaya koyarak, matematiksel modelleme ve mühendislik uygulamalarında yenilikçi bir yaklaşım sunmaktadır. Tez, elde edilen bulgularla birlikte, gelecekteki çalışmalara zemin hazırlamayı amaçlamaktadır.",1,324688,openai,Prompt_2
AI_343154,IEn'deki Wintgen ideal yüzeylerin bir karakterizasyonu,"IEn, yani ideal yüzeyler teorisi, fiziksel sistemlerde kritik bir rol oynamaktadır. Wintgen ideal yüzeyleri, özellikle denge durumlarının analizi ve faz geçişleri açısından önem taşır. Bu yüzeylerin karakterizasyonu, genellikle enerji minimizasyonu ve yüzey gerilimi hesaplamaları gibi termodinamik prensiplere dayanır. Wintgen ideal yüzeyleri, malzeme bilimi ve katı hal fiziği alanlarında önemli bir kavramdır; çünkü bu yüzeyler, atomik düzeyde yapısal özelliklerin ve enerji dağılımlarının belirlenmesinde kullanılmaktadır. Bu yüzeylerin karakterizasyonu için genellikle çeşitli fiziksel parametreler incelenir. Örneğin, yüzeyin kristal yapısı, atomik düzlem aralıkları ve yüzeydeki yapısal bozulmalar, ideal yüzeylerin özelliklerini belirleyen temel unsurlardır. Ayrıca, Wintgen yüzeylerinin termodinamik denge koşulları altında nasıl davrandığı, yüzeylerin stabilitesini ve reaksiyon kinetiğini anlamak açısından da kritik öneme sahiptir. Wintgen ideal yüzeylerin karakterizasyonu, deneysel ve teorik yöntemlerin bir birleşimini gerektirir. Bilgisayar simülasyonları ve atomik düzeyde incelemeler, bu yüzeylerin özelliklerinin daha iyi anlaşılmasına ve malzeme tasarımına katkıda bulunur. Sonuç olarak, Wintgen ideal yüzeylerin karakterizasyonu, modern malzeme biliminin gelişiminde vazgeçilmez bir unsurdur.",1,343154,openai,Prompt_3
AI_184319,Bazı hasat sonrası uygulamaların Granny Smith elma çeşidinde kabuk yanığı kontrolü üzerine etkisi,"Granny Smith elma çeşidinde kabuk yanığı, ürün kalitesi ve pazarlanabilirliği açısından önemli bir sorun teşkil etmektedir. Hasat sonrası uygulamalar, elmaların depolama koşullarında bu sorunu minimize etmek için kritik bir rol oynamaktadır. Çalışmalar, hasat sonrası uygulamaların, elma kabuklarında meydana gelen yanık lezyonlarını önleme ve kontrol etmede etkili olduğunu göstermiştir. Özellikle, soğuk hava depolama, atmosferik modifikasyon ve biyolojik koruma yöntemleri gibi stratejiler, kabuk yanığının gelişimini azaltma konusunda önemli faydalar sunmaktadır. Soğuk hava depolama, elmaların sıcaklık ve nem dengelerini koruyarak, yanık oluşumunu önleyebilir. Atmosferik modifikasyon ise, oksijen ve karbondioksit seviyelerinin kontrolü yoluyla, oksidatif stresi azaltarak elmanın kabuk sağlığını iyileştirmektedir. Bunun yanı sıra, doğal antioksidanlar içeren biyolojik koruma yöntemleri, kabuk yanığını önlemede etkili olduğu gösterilmiştir. Sonuç olarak, Granny Smith elma çeşidinde hasat sonrası uygulamaların sistematik bir şekilde değerlendirilmesi, kabuk yanığının kontrolü için entegre bir yaklaşımın geliştirilmesine zemin hazırlamaktadır. Bu tür uygulamalar, hem ürün kalitesinin artırılması hem de ekonomik kayıpların en aza indirilmesi açısından büyük bir önem taşımaktadır. Gelecek araştırmaların, bu uygulamaların etkinliğini daha da artıracak yeni yöntemler üzerinde yoğunlaşması gerektiği açıktır.",1,184319,openai,Prompt_1
AI_410345,Türkiye imalat sanayiinde sektörel kümelenme ve rekabet gücü: Seçilmiş bölgeler için bir analiz,"Türkiye imalat sanayiinde sektörel kümelenme ve rekabet gücü, ekonominin sürdürülebilir büyümesi açısından kritik bir öneme sahiptir. Bu çalışma, Türkiye’nin farklı bölgelerinde imalat sanayinin sektörel kümelenme eğilimlerini ve bu kümelenmelerin rekabet gücüne olan etkilerini incelemektedir. Analiz, Türkiye'deki imalat sanayinin çeşitliliği ve coğrafi dağılımı üzerine odaklanmakta, belirli bölgelerdeki sektörler arasındaki ilişkileri ve sinerjileri ortaya koymaktadır. Özellikle, büyüme potansiyeli yüksek olan yerel kümelerin işgücü, altyapı ve yenilikçilik düzeyleri açısından nasıl bir etkide bulunduğu değerlendirilmektedir. Çalışmada, Türkiye'nin önde gelen imalat sanayi bölgeleri olan Marmara, Ege ve İç Anadolu gibi alanlar seçilmiş olup, bu bölgelerdeki sektörel kümelenme durumları detaylı bir şekilde analiz edilmiştir. Rekabetçilik endeksleri ve ekonomik performans göstergeleri kullanılarak, bu kümelenmelerin sektörel ve bölgesel düzeyde rekabet gücüne katkıları ortaya konulmuştur. Elde edilen bulgular, sektör bazında kümelenmenin, yenilikçilik, verimlilik ve piyasa erişimi açısından rekabetçi avantajlar sağladığını göstermektedir. Sonuç olarak, imalat sanayindeki sektörel kümelenmelerin güçlendirilmesi, Türkiye'nin ekonomik büyümesine ve uluslararası rekabet gücüne katkıda bulunacak önemli bir strateji olarak öne çıkmaktadır.",1,410345,openai,Prompt_2
AI_356257,İzlenim yönetiminin kurum imajına etkileri,"İzlenim yönetimi, bireylerin ve kurumların, başkaları üzerindeki algıyı şekillendirme çabalarını ifade eder. Bu süreç, özellikle organizasyonların kamuoyuyla olan ilişkilerinde kritik bir rol oynamaktadır. Kurum imajı, bir organizasyonun dışarıdan nasıl algılandığını belirleyen önemli bir unsurdur ve izlenim yönetimi, bu algının oluşturulmasında etkili bir strateji olarak öne çıkar. İzlenim yönetimi, bir kurumun değerlerini, misyonunu ve vizyonunu hedef kitleye doğru bir şekilde iletmek için çeşitli iletişim araçlarını kullanır. Kurumlar, sosyal medya, basın açıklamaları ve etkinlikler gibi platformlar aracılığıyla kendi hikayelerini anlatabilirler. Bu tür bir yönetim, hedef kitle üzerinde olumlu bir etki yaratarak, kurumun güvenilirliğini artırabilir. Öte yandan, izlenim yönetimi yanlış uygulandığında olumsuz sonuçlar doğurabilir. Gerçek dışı veya yanıltıcı bilgiler, kamuoyunda güven kaybına yol açabilir. Bu nedenle, stratejilerin şeffaflık ve doğruluk ilkeleri çerçevesinde geliştirilmesi büyük önem taşır. Sonuç olarak, etkili bir izlenim yönetimi, kurum imajını güçlendirirken, aynı zamanda uzun vadeli başarının da temelini oluşturur. Kurumlar, izlenim yönetimi stratejilerini dikkatli bir şekilde belirleyerek, hedef kitleleriyle sağlıklı ve sürdürülebilir bir ilişki kurabilirler.",1,356257,openai,Prompt_3
AI_580099,Obsesif kompulsif bozukluk tanılı çocuk hastalarda inflamasyon-neopterin-tetrahidrobiopterin yolağı ve nitrik oksit(NO) düzeyleri,"Obsesif kompulsif bozukluk (OKB), çocukluk döneminde ortaya çıkan ve bireylerin günlük işlevselliğini önemli ölçüde etkileyen bir anksiyete bozukluğudur. Son araştırmalar, OKB'nin patofizyolojik mekanizmalarında nöroinflamasyonun rolünü öne çıkarmaktadır. Bu bağlamda, inflamasyon, neopterin ve tetrahidrobiopterin (THB) metabolizmasının yanı sıra nitrik oksit (NO) düzeyleri arasındaki ilişkilerin incelenmesi, bozukluğun daha iyi anlaşılmasına katkı sağlayabilir. Neopterin, makrofaj aktivasyonu ve bağışıklık yanıtı ile ilişkilidir, THB ise nörotransmitterlerin sentezinde önemli bir rol oynamaktadır. NO, santral sinir sistemi içindeki nörotransmisyon süreçlerinde kritik bir molekül olarak bilinmektedir. Çocuk hastalarda bu biyomarkerlerin düzeylerinin değerlendirilmesi, OKB'nin biyolojik temelinin aydınlatılmasına yardımcı olabilir. Yapılan çalışmalarda, OKB tanısı almış çocuklarda inflamatuar belirteçlerin düzeylerinin artış gösterdiği ve bunun, bozukluğun semptomatik belirtileri ile korelasyon gösterdiği bildirilmiştir. Ayrıca, yüksek NO düzeylerinin anksiyete ile ilişkili olduğu ve tedavi süreçlerinde göz önünde bulundurulması gereken bir faktör olduğu ortaya konmuştur. Bu bağlamda, OKB'nin tedavi yaklaşımında inflamasyon-neopterin-THB ve NO yolağının dikkate alınması, hem terapötik hem de önleyici stratejilerin geliştirilmesi açısından önem taşımaktadır.",1,580099,openai,Prompt_1
AI_311487,"Kronik kalp yetmezliği hastalarında akut dekompanse dönemde ve medikal tedavi sonrası serum vaspin, apelin, pentraksin düzeyleri ile troponin düzeylerinin karşılaştırılması","Bu çalışma, kronik kalp yetmezliği (KKY) hastalarında akut dekompanse dönem ve medikal tedavi sonrası serum vaspin, apelin ve pentraksin düzeylerinin, troponin düzeyleri ile karşılaştırılmasını amaçlamaktadır. Kalp yetmezliği, kalbin pompalama işlevinde bozulma ile karakterize olup, hastaların yaşam kalitesini önemli ölçüde etkileyen bir durumdur. Akut dekompansasyon, hastalığın ilerlemesi sırasında sıkça görülen bir durum olup, acil müdahale gerektirir. Vaspin, apelin ve pentraksin, kalp yetmezliği patofizyolojisinde rol oynayan adipokinlerdir ve bu moleküllerin seviyelerindeki değişimler, hastalığın seyrini anlamak açısından önemli bilgiler sunabilir. Bu araştırmada, KKY hastalarının akut dekompanse dönemindeki serum düzeyleri ile tedavi sonrası değişimlerini incelemek amacıyla 50 hasta üzerinde çalışılmıştır. Serum örnekleri, hastaların dekompanse döneminde ve tedavi sonrası alınmış, vaspin, apelin ve pentraksin düzeyleri ile troponin düzeyleri karşılaştırılmıştır. Elde edilen bulgular, vaspin ve apelin düzeylerinin, tedavi sonrası düşüş gösterdiğini, pentraksin düzeyinin ise stabil kaldığını ortaya koymuştur. Troponin düzeyleri ile karşılaştırıldığında, vaspin ve apelin düzeylerinin, hastalığın prognozunu belirlemede potansiyel biyomarkerler olabileceği düşünülmektedir. Sonuçlar, serum vaspin, apelin ve pentraksin düzeylerinin KKY yönetiminde klinik açıdan anlamlı olabileceğini göstermektedir.",1,311487,openai,Prompt_2
AI_329111,Dikkat eksikliği ve hiperaktivite tanısı konmuş bireylerde metilfenidat kullanımına bağlı genotoksisite riskinin araştırılması,"Dikkat eksikliği ve hiperaktivite bozukluğu (DEHB), özellikle çocukluk döneminde sıkça görülen bir nörogelişimsel bozukluktur ve bu durum, bireylerin dikkatlerini sürdürmelerinde ve davranışlarını düzenlemelerinde güçlük çekmelerine yol açar. Metilfenidat, DEHB tedavisinde yaygın olarak kullanılan bir stimulant ilaçtır ve beyin kimyasını düzenleyerek dikkat ve kontrol becerilerini geliştirmeyi amaçlar. Ancak, metilfenidatın kullanımı ile ilişkili potansiyel genotoksisite riski, son yıllarda dikkat çekici bir araştırma konusu haline gelmiştir. Genotoksisite, genetik materyale zarar verme potansiyelini ifade eder ve bu durum, hücresel mutasyonlar, kanser gelişimi veya diğer genetik hastalıkların ortaya çıkması ile sonuçlanabilir. Metilfenidatın etkileri üzerine yapılan çalışmalarda, ilacın DNA hasarına yol açabileceği veya kromozomal anormalliklere neden olabileceği yönünde bazı bulgular elde edilmiştir. Özellikle çocuklar söz konusu olduğunda, gelişmekte olan biyolojik sistemlerin ve bağışıklık yanıtlarının bu tür etkilerden nasıl etkileneceği hususu son derece önemlidir. Bu bağlamda, metilfenidat kullanımının genotoksisite üzerindeki etkilerini araştırmak, DEHB tedavisinin güvenliğini artırmak ve potansiyel yan etkileri en aza indirmek amacıyla kritik bir adım olarak değerlendirilmektedir. Gelecek çalışmalarda, ilacın uzun dönem etkileri ve genetik risk faktörleri daha detaylı bir şekilde incelenmelidir. Bu sayede, DEHB tedavisinde daha sağlıklı ve güvenilir yaklaşımlar geliştirilebilir.",1,329111,openai,Prompt_3
AI_228382,Malatya ili Arapgir ilçesindeki ilköğretim öğrencilerinin demir tüketimi ve bunun okul başarısına etkileri,"Bu çalışma, Malatya ili Arapgir ilçesindeki ilköğretim öğrencilerinin demir tüketimi ile okul başarısı arasındaki ilişkiyi incelemeyi amaçlamaktadır. Demir, insan vücudu için hayati öneme sahip bir mineral olup, özellikle çocukluk döneminde sağlıklı büyüme ve gelişim için gereklidir. Yetersiz demir alımı, anemiye yol açarak çocukların bilişsel gelişimlerini olumsuz etkileyebilir ve bu durum okul başarısını da etkilemektedir. Araştırmada, Arapgir ilçesindeki ilköğretim okullarında öğrenim gören öğrencilerin demir tüketim düzeyleri, beslenme alışkanlıkları ve akademik başarıları üzerinde durulmuştur. Veriler, anketler ve akademik notlar aracılığıyla toplanmış ve öğrencilerin demir alımının seviyeleri, akademik performansları ile karşılaştırılmıştır. Elde edilen bulgular, yeterli demir alımının öğrencilerin dikkat, öğrenme ve hafıza süreçlerini olumlu yönde etkilediğini göstermektedir. Ayrıca, demir eksikliği yaşayan öğrencilerin akademik notlarının, yeterli demir alımına sahip olanlara kıyasla daha düşük olduğu tespit edilmiştir. Bu bağlamda, demir tüketiminin artırılması için eğitim programları geliştirilmesi ve ailelerin bilinçlendirilmesi gerektiği sonucuna varılmıştır. Sonuçlar, demir alımının artırılmasının sadece fiziksel sağlık değil, aynı zamanda akademik başarı üzerinde de önemli etkiler yarattığını vurgulamaktadır.",1,228382,openai,Prompt_1
AI_344420,Ceza Hukukunda çocuk yargılaması,"Ceza Hukukunda çocuk yargılaması, çocukların özel durumlarını ve ihtiyaçlarını dikkate alarak yapılan bir adli süreçtir. Bu süreç, çocukların gelişimsel özellikleri, psiko-sosyal durumları ve toplumsal bağlamları göz önünde bulundurularak, onların en iyi çıkarlarını korumayı amaçlar. Çocuk yargılaması, genel ceza hukuku ilkelerinden saparak, çocukların ruhsal ve fiziksel sağlıklarını korumaya yönelik önlemler içermektedir. Türkiye'de, 5237 sayılı Türk Ceza Kanunu ve 5395 sayılı Çocuk Koruma Kanunu gibi yasal düzenlemeler, çocukların cezai sorumluluğu ve yargılama süreçlerini düzenlemekte, çocukların mağduriyetini en aza indirmeyi hedeflemektedir. Çocuklar için özel mahkemelerin kurulması ve uzman personelin istihdam edilmesi, bu yargılama süreçlerinin daha etkili yürütülmesine olanak tanımaktadır. Çocuk yargılamasında, alternatif uyuşmazlık çözüm yöntemleri ve rehabilitasyon odaklı yaklaşımlar da önem kazanmaktadır. Eğitim programları, sosyal hizmetler ve psikolojik destek hizmetleri, çocukların yeniden topluma kazandırılmasında kritik roller üstlenmektedir. Bu bağlamda, cezalandırma yerine eğitici ve rehabilite edici bir yaklaşım benimsenmesi, çocukların topluma uyum süreçlerini olumlu yönde etkilemektedir. Genel olarak, ceza hukukunda çocuk yargılaması, çocukların haklarını koruma ve onları toplumun faydalı bireyleri haline getirme hedefleri etrafında şekillenmektedir.",1,344420,openai,Prompt_2
